"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"73","2","2","1","1","14","1","1558689314","1558689059","250","[27,48,7,15,36,43,23,28,5,33]","83.4"
"74","43","2","1","1","7","1","1558689309","1558689059","250","[49,33,48,14,47]","123.4"
"75","31","2","1","1","1","1","1558689312","1558689059","250","[4,45,35,15,6,7,37]","123.4"
"76","6","2","1","1","44","1","1558689307","1558689059","250","[35,11,16,2,47,38,3,34]","163.4"
"77","27","2","1","1","22","1","1558689301","1558689059","250","[32,41,27,11,15,14,24,9,20,1,19,31,33,37]","-116.6"
"78","38","2","1","1","39","1","1558689255","1558689059","250","[16,36]","163.4"
"79","35","2","1","1","37","1","1558689313","1558689059","250","[17,43,28,16,33,1,41,18,39,11,47,2,12,36]","3.4"
"80","42","2","1","1","25","1","1558689310","1558689059","250","[49,42,39,15,24,48,40,3,8]","123.4"
"81","41","2","1","1","15","1","1558689311","1558689059","250","[28,16,40,26,22]","163.4"
"82","22","2","1","1","40","1","1558689306","1558689059","250","[9,45,12,29,48,15,32,3,5,30,28,25,49,43,44]","3.4"
"83","32","2","1","1","47","1","1558689313","1558689059","250","[26,27,25,46,44,16,4,7,28,34,18,21,39,38,43,11,9,5,48,2,36,42,41,37]","3.4"
"84","21","2","1","1","49","1","1558689274","1558689059","250","[37,2,8,41,30,23,17,10,45,46,4]","123.4"
"85","7","2","1","1","6","1","1558689311","1558689059","250","[29,7,36,1,8]","123.4"
"86","13","2","1","1","36","1","1558689282","1558689059","250","[28,35,27,24,6,7,43,8,38,14,45,18,3,11,39,37,16,33,10,2,4,9]","-76.6"
"87","26","2","1","1","35","1","1558689312","1558689059","250","[38,1,31,21,14,40,17,42,16,7,43,48,23,37,41]","83.4"
"88","5","2","1","1","41","1","1558689314","1558689059","250","[26,17,43,15,10,4,37,33]","163.4"
"89","46","2","1","1","17","1","1558689302","1558689059","250","[49,18,26,16,30,3,21,9,14,7]","163.4"
"90","19","2","1","1","29","1","1558689304","1558689059","250","[26,1,14,38,50,20,16,7,19]","123.4"
"91","50","2","1","1","42","1","1558689302","1558689059","250","[27,43,5,44,33]","163.4"
"92","40","2","1","1","16","1","1558689151","1558689059","250","[49,33,14,21,36,39,6,24]","123.4"
"93","30","2","1","1","34","1","1558689275","1558689059","250","[19,13,16,41,39,17]","163.4"
"94","17","2","1","1","12","1","1558689308","1558689059","250","[40,16,28,41,48,9,33,39,7,37,42,18]","123.4"
"95","11","2","1","1","46","1","1558689290","1558689059","250","[37,8,25,40,17,10,34,39,23,7,11,49,38,35]","123.4"
"96","15","2","1","1","5","1","1558689279","1558689059","250","[27,42,17,8,14,4,25,44,9,47]","123.4"
"97","37","2","1","1","48","1","1558689308","1558689059","250","[17,16,43,15,39,3,2,35,38,45,42,7]","163.4"
"98","18","2","1","1","50","1","1558689084","1558689059","250","[17,26,29,13]","163.4"
"99","1","2","1","1","13","1","1558689307","1558689059","250","[20,50,34,30,16,18,14,8,44,39,28,26,38,48,41,3,7,36,45,19]","85"
"100","48","2","1","1","38","1","1558689306","1558689059","250","[34,49,45,23,14,30,11,27,21,10]","163.4"
"101","23","3","1","1","27","1","1558689788","1558689495","255","[20,43,42,2]","150"
"102","47","3","1","1","14","1","1558689789","1558689495","255","[50,31,22]","150"
"103","18","3","1","1","42","1","1558689789","1558689495","255","[43,49,33,22,35,29]","198.7"
"104","39","3","1","1","21","1","1558689709","1558689495","255","[7,45]","150"
"105","16","3","1","1","34","1","1558689786","1558689495","255","[36,19,27,30,3,23,6,45,24,17,39,5,4,10,47,28,29]","378"
"106","36","3","1","1","8","1","1558689779","1558689495","255","[49,47,36,50,12,18,48,40,16,31,26,41,11,29]","110"
"107","25","3","1","1","31","1","1558689778","1558689495","255","[14,12,41,19,50,8,44]","70"
"108","13","3","1","1","35","1","1558689736","1558689495","255","[2,34,10,29,16,47,22,30,42,27,18,9,43,15]","82.5"
"109","28","3","1","1","29","1","1558689789","1558689495","255","[28,36,1,18,24,38,41,6,48,23,43,49,21,19,4,37,5,11,27,10,9]","110"
"110","8","3","1","1","38","1","1558689745","1558689495","255","[32,17,49,10,46,25,11,28,14,7,24]","264.9"
"111","19","3","1","1","44","1","1558689789","1558689495","255","[1,26,37,31,12,47,8,35,18]","150"
"112","40","3","1","1","24","1","1558689731","1558689495","255","[49,8,42,47,43,38,35,46,25,21,26,9,16,11,2,31,48,44,36,13]","-9.9"
"113","32","3","1","1","43","1","1558689772","1558689495","255","[31,1,28,48,47,41,37,27,26,5,42]","377.9"
"114","38","3","1","1","10","1","1558689774","1558689495","255","[39,38]","118.2"
"115","1","3","1","1","45","1","1558689777","1558689495","255","[27,36,29,18,47,20,38,7,48,24,41,42,19,21,23,17,39,34,22,37,43,49,8,46,12,6,26,33,15,30,28,3]","30.1"
"116","46","3","1","1","19","1","1558689757","1558689495","255","[38,8,32,16,21,50,24,31]","150"
"117","33","3","1","1","37","1","1558689780","1558689495","255","[43,20,48]","150"
"118","31","3","1","1","1","1","1558689786","1558689495","255","[18,36,29]","150"
"119","34","3","1","1","49","1","1558689776","1558689495","255","[41,9,20,14]","150"
"120","6","3","1","1","30","1","1558689771","1558689495","255","[38,41,22,40,1,46,9]","150"
"121","41","3","1","1","12","1","1558689774","1558689495","255","[33,29,41,26,11,14]","200.1"
"122","27","3","1","1","7","1","1558689787","1558689495","255","[23,3,20,50,36,19,24,21,42,14,46]","70"
"123","4","3","1","1","50","1","1558689785","1558689495","255","[33,18,38,41,48,1,19,16,6,28]","70"
"124","49","3","1","1","6","1","1558689789","1558689495","255","[20,16,34]","119"
"125","24","3","1","1","48","1","1558689790","1558689495","255","[8,26,41,40,16,24]","150"
"126","22","3","1","1","2","1","1558689777","1558689495","255","[16,11,6,37,9,27,47,42,32]","30.1"
"127","14","3","1","1","36","1","1558689787","1558689495","255","[50,24,7,1,13,9]","70"
"128","5","3","1","1","5","1","1558689787","1558689495","255","[27,18,4,9,28,30]","150"
"129","2","3","1","1","39","1","1558689790","1558689495","255","[37,24,5,46,14,35,44,47,17,38,28,19,23,2,27,3,1,7,11,30,48,22,34]","119"
"130","50","3","1","1","23","1","1558689788","1558689495","255","[40,4,19,44,7]","150"
"131","17","3","1","1","22","1","1558689779","1558689495","255","[38,30,14,20]","110"
"132","45","3","1","1","4","1","1558689787","1558689495","255","[23,34,15,5,29]","30.1"
"133","3","3","1","1","40","1","1558689788","1558689495","255","[3,47,11,16,6,17,13]","150"
"134","26","3","1","1","20","1","1558689785","1558689495","255","[49,22,10,37,47,42,38,48,25,9,40,18]","110"
"135","9","3","1","1","18","1","1558689789","1558689495","255","[8,39,50]","150"
"136","42","3","1","1","9","1","1558689789","1558689495","255","[41,49,46,5,2,17]","30.1"
"137","12","3","1","1","11","1","1558689590","1558689495","255","[27,12,41,16,2,18,42,26,29]","449.5"
"138","7","3","1","1","15","1","1558689789","1558689495","255","[25,17,45,4]","70"
"139","30","3","1","1","26","1","1558689788","1558689495","255","[50,41,34,11,1,39,15]","119.5"
"140","15","3","1","1","28","1","1558689777","1558689495","255","[41,50,46,36,24,32,9]","110"
"141","44","3","1","1","25","1","1558689786","1558689495","255","[46,30,23,22,15,34,24,7]","150"
