"id","id_subj","nb_question","nb_item","choice"
"178","324","5","5","50"
"179","337","3","4","33"
"180","340","1","2","1"
"181","320","5","5","0"
"182","326","4","1","35"
"183","307","5","3","49"
"184","314","4","4","33"
"185","342","3","1","42"
"186","330","4","3","50"
"187","311","1","2","20"
"188","343","4","5","77"
"189","319","3","1","25"
"190","342","4","5","58"
"191","317","3","3","22"
"192","314","5","3","0"
"193","318","1","3","50"
"194","337","4","1","42"
"195","343","5","1","17"
"196","326","5","2","38"
"197","330","5","1","25"
"198","312","5","2","16"
"199","350","2","2","63"
"200","317","4","5","59"
"201","340","2","1","2"
"202","337","5","5","58"
"203","311","2","3","0"
"204","319","4","2","26"
"205","302","1","2","20"
"206","342","5","4","42"
"207","317","5","2","8"
"208","319","5","4","26"
"209","350","3","1","0"
"210","302","2","3","34"
"211","350","4","4","0"
"212","340","3","3","1"
"213","311","3","5","17"
"214","340","4","4","3"
"215","350","5","3","17"
"216","318","2","2","49"
"217","311","4","4","17"
"218","302","3","5","58"
"219","318","3","4","50"
"220","347","1","1","25"
"221","340","5","5","2"
"222","302","4","4","0"
"223","311","5","1","0"
"224","302","5","1","25"
"225","318","4","1","50"
"226","318","5","5","50"
"227","347","2","4","8"
"228","313","1","3","41"
"229","347","3","5","25"
"230","347","4","3","33"
"231","335","1","1","17"
"232","347","5","2","5"
"233","313","2","1","8"
"234","344","1","1","26"
"235","335","2","3","38"
"236","313","3","5","59"
"237","335","3","2","70"
"238","333","1","4","26"
"239","335","4","5","24"
"240","313","4","4","17"
"241","333","2","2","0"
"242","313","5","2","6"
"243","335","5","4","34"
"244","333","3","1","19"
"245","333","4","3","24"
"246","344","2","2","25"
"247","333","5","5","33"
"248","344","3","4","34"
"249","344","4","3","50"
"250","344","5","5","0"
