"id","id_subj","nb_question","nb_item","choice"
"94","654","1","3","50"
"95","700","5","3","3"
"96","650","1","3","50"
"97","644","4","4","5"
"98","610","2","4","30"
"99","614","3","1","14"
"100","637","2","1","21"
"101","675","2","5","63"
"102","658","1","1","22"
"103","697","3","3","0"
"104","614","4","2","0"
"105","660","2","1","25"
"106","678","1","1","17"
"107","681","2","1","24"
"108","644","5","3","3"
"109","610","3","5","70"
"110","614","5","5","0"
"111","686","2","5","2"
"112","680","2","3","16"
"113","662","1","5","42"
"114","657","5","4","33"
"115","661","3","3","34"
"116","687","5","2","0"
"117","659","3","5","17"
"118","636","4","2","28"
"119","683","3","5","75"
"120","697","4","5","63"
"121","682","4","4","33"
"122","637","3","3","33"
"123","681","3","5","27"
"124","660","3","3","48"
"125","678","2","4","67"
"126","646","1","5","50"
"127","647","1","1","25"
"128","697","5","1","25"
"129","623","3","2","50"
"130","681","4","2","10"
"131","664","1","1","25"
"132","680","3","5","26"
"133","698","1","1","100"
"134","681","5","4","18"
"135","658","2","5","50"
"136","610","4","1","30"
"137","672","1","4","50"
"138","631","1","1","25"
"139","660","4","4","30"
"140","683","4","1","25"
"141","659","4","4","66"
"142","615","2","4","50"
"143","675","3","2","21"
"144","636","5","4","29"
"145","698","2","5","0"
"146","637","4","2","17"
"147","640","1","4","16"
"148","682","5","1","21"
"149","678","3","2","43"
"150","696","1","3","50"
"151","699","1","2","100"
"152","668","2","1","25"
"153","680","4","1","62"
"154","688","1","3","17"
"155","686","3","1","23"
"156","698","3","3","0"
"157","623","4","5","33"
"158","678","4","3","0"
"159","660","5","5","75"
"160","613","1","2","9"
"161","675","4","4","33"
"162","680","5","4","34"
"163","637","5","4","33"
"164","698","4","4","0"
"165","678","5","5","0"
"166","647","2","4","0"
"167","694","1","1","0"
"168","659","5","2","94"
"169","610","5","2","30"
"170","683","5","3","50"
"171","689","1","1","0"
"172","698","5","2","100"
"173","628","1","5","58"
"174","606","1","4","4"
"175","658","3","4","25"
"176","638","2","1","21"
"177","650","2","2","20"
"178","609","1","4","17"
"179","679","1","3","50"
"180","661","4","5","54"
"181","688","2","4","0"
"182","646","2","2","0"
"183","602","1","3","33"
"184","631","2","3","50"
"185","675","5","3","50"
"186","615","3","5","33"
"187","647","3","3","17"
"188","613","2","3","39"
"189","699","2","1","100"
"190","686","4","3","0"
"191","645","1","1","25"
"192","623","5","1","26"
"193","688","3","1","0"
"194","672","2","3","50"
"195","629","1","2","17"
"196","689","2","4","0"
"197","654","2","2","19"
"198","606","2","3","5"
"199","613","3","5","54"
"200","652","1","5","0"
"201","646","3","4","16"
"202","613","4","4","26"
"203","689","3","5","0"
"204","670","1","1","25"
"205","638","3","2","19"
"206","694","2","4","0"
"207","658","4","2","9"
"208","613","5","1","25"
"209","628","2","3","34"
"210","654","3","4","32"
"211","668","3","2","31"
"212","629","2","1","63"
"213","686","5","4","11"
"214","615","4","2","58"
"215","688","4","2","19"
"216","658","5","3","34"
"217","672","3","1","75"
"218","662","2","3","44"
"219","689","4","2","0"
"220","694","3","2","0"
"221","631","3","4","33"
"222","609","2","3","16"
"223","665","1","2","20"
"224","652","2","3","0"
"225","661","5","4","16"
"226","656","1","1","25"
"227","654","4","5","75"
"228","615","5","1","50"
"229","653","1","1","26"
"230","646","4","3","14"
"231","645","2","2","20"
"232","679","2","1","25"
"233","629","3","5","34"
"234","690","1","2","20"
"235","638","4","4","33"
"236","652","3","1","0"
"237","689","5","3","7"
"238","694","4","5","0"
"239","606","3","1","3"
"240","640","2","2","37"
"241","625","1","5","75"
"242","648","1","1","55"
"243","650","3","5","75"
"244","668","4","3","33"
"245","631","4","5","75"
"246","695","1","3","9"
"247","671","1","4","33"
"248","628","3","4","26"
"249","664","2","5","54"
"250","645","3","4","33"
"251","694","5","3","0"
"252","646","5","1","0"
"253","663","1","4","33"
"254","654","5","1","24"
"255","679","3","5","75"
"256","688","5","5","7"
"257","629","4","3","24"
"258","647","4","5","75"
"259","662","3","1","58"
"260","670","2","2","25"
"261","699","3","4","0"
"262","648","2","5","36"
"263","648","3","2","66"
"264","602","2","1","25"
"265","631","5","2","20"
"266","649","1","1","25"
"267","606","4","2","3"
"268","628","4","2","16"
"269","625","2","3","50"
"270","648","4","4","36"
"271","647","5","2","0"
"272","695","2","5","0"
"273","672","4","2","61"
"274","648","5","3","35"
"275","653","2","3","50"
"276","650","4","4","33"
"277","645","4","5","75"
"278","629","5","4","33"
"279","668","5","4","67"
"280","635","1","5","100"
"281","628","5","1","25"
"282","699","4","5","0"
"283","670","3","4","13"
"284","696","2","1","23"
"285","645","5","3","50"
"286","690","2","5","75"
"287","606","5","5","8"
"288","679","4","2","20"
"289","662","4","4","25"
"290","652","4","2","100"
"291","622","1","2","20"
"292","699","5","3","0"
"293","625","3","4","33"
"294","664","3","4","33"
"295","670","4","3","66"
"296","640","3","1","38"
"297","652","5","4","100"
"298","690","3","3","50"
"299","671","2","2","20"
"300","667","1","3","0"
"301","649","2","2","18"
"302","653","3","4","34"
"303","696","3","4","33"
"304","635","2","3","100"
"305","625","4","2","20"
"306","609","3","1","12"
"307","672","5","5","33"
"308","679","5","4","33"
"309","650","5","1","25"
"310","695","3","4","0"
"311","638","5","5","54"
"312","602","3","5","42"
"313","690","4","4","0"
"314","635","3","2","100"
"315","670","5","5","42"
"316","625","5","1","25"
"317","663","2","2","20"
"318","667","2","5","0"
"319","690","5","1","0"
"320","635","4","4","100"
"321","667","3","1","0"
"322","640","4","3","16"
"323","662","5","2","17"
"324","635","5","1","100"
"325","671","3","1","25"
"326","653","4","5","0"
"327","667","4","2","0"
"328","649","3","3","41"
"329","656","2","5","58"
"330","667","5","4","0"
"331","696","4","2","20"
"332","663","3","5","50"
"333","695","4","2","32"
"334","622","2","1","13"
"335","663","4","3","50"
"336","640","5","5","0"
"337","671","4","5","75"
"338","691","1","2","0"
"339","695","5","1","13"
"340","653","5","2","20"
"341","696","5","5","74"
"342","664","4","2","20"
"343","671","5","3","50"
"344","656","3","4","42"
"345","609","4","5","42"
"346","691","2","3","0"
"347","622","3","3","16"
"348","602","4","4","0"
"349","649","4","5","75"
"350","691","3","1","0"
"351","663","5","1","25"
"352","605","1","2","22"
"353","691","4","5","0"
"354","691","5","4","0"
"355","684","1","2","20"
"356","603","1","1","4"
"357","622","4","4","33"
"358","612","1","3","33"
"359","656","4","2","44"
"360","664","5","3","83"
"361","649","5","4","0"
"362","609","5","2","12"
"363","665","2","5","75"
"364","626","1","2","16"
"365","602","5","2","0"
"366","641","1","2","20"
"367","656","5","3","0"
"368","622","5","5","0"
"369","605","2","3","17"
"370","626","2","1","26"
"371","603","2","3","17"
"372","684","2","1","24"
"373","605","3","1","8"
"374","627","1","2","20"
"375","605","4","4","20"
"376","626","3","5","72"
"377","605","5","5","17"
"378","641","2","5","75"
"379","612","2","4","16"
"380","624","1","3","25"
"381","665","3","4","33"
"382","626","4","4","34"
"383","603","3","5","21"
"384","684","3","4","33"
"385","626","5","3","48"
"386","677","1","5","17"
"387","627","2","1","25"
"388","641","3","1","25"
"389","674","1","2","20"
"390","603","4","4","8"
"391","684","4","5","73"
"392","624","2","4","17"
"393","641","4","4","33"
"394","634","1","5","17"
"395","677","2","3","50"
"396","619","1","5","50"
"397","621","1","3","17"
"398","677","3","4","0"
"399","674","2","4","33"
"400","684","5","3","49"
"401","612","3","5","100"
"402","674","3","3","50"
"403","624","3","1","13"
"404","603","5","2","26"
"405","616","1","2","100"
"406","641","5","3","50"
"407","674","4","5","74"
"408","627","3","5","75"
"409","624","4","5","42"
"410","616","2","3","0"
"411","674","5","1","25"
"412","619","2","4","50"
"413","621","2","4","17"
"414","627","4","3","50"
"415","619","3","3","50"
"416","624","5","2","18"
"417","612","4","2","23"
"418","677","4","1","12"
"419","617","1","2","47"
"420","621","3","5","50"
"421","634","2","2","16"
"422","611","1","3","50"
"423","677","5","2","13"
"424","632","1","4","33"
"425","607","1","4","27"
"426","693","1","3","14"
"427","607","2","5","0"
"428","632","2","3","50"
"429","617","2","5","78"
"430","621","4","2","20"
"431","607","3","1","72"
"432","627","5","4","33"
"433","617","3","4","44"
"434","621","5","1","10"
"435","607","4","3","50"
"436","617","4","1","48"
"437","634","3","1","0"
"438","693","2","5","13"
"439","607","5","2","40"
"440","611","2","5","75"
"441","665","4","3","16"
"442","693","3","4","0"
"443","643","1","3","51"
"444","632","3","2","25"
"445","617","5","3","48"
"446","693","4","1","0"
"447","619","4","2","26"
"448","616","3","5","8"
"449","693","5","2","0"
"450","612","5","1","3"
"451","632","4","1","25"
"452","616","4","1","100"
"453","611","3","1","25"
"454","634","4","4","17"
"455","619","5","1","51"
"456","618","1","3","16"
"457","634","5","3","17"
"458","611","4","4","33"
"459","632","5","5","60"
"460","611","5","2","20"
"461","616","5","4","0"
"462","665","5","1","25"
"463","618","2","4","67"
"464","643","2","1","100"
"465","669","1","5","17"
"466","643","3","2","49"
"467","673","1","1","21"
"468","673","2","4","28"
"469","643","4","5","0"
"470","618","3","2","20"
"471","673","3","3","42"
"472","643","5","4","51"
"473","673","4","2","15"
"474","669","2","4","0"
"475","601","1","3","42"
"476","618","4","1","25"
"477","673","5","5","68"
"478","618","5","5","0"
"479","669","3","2","0"
"480","601","2","5","67"
"481","642","1","2","13"
"482","601","3","4","25"
"483","669","4","3","0"
"484","669","5","1","0"
"485","642","2","1","13"
"486","642","3","5","25"
"487","601","4","2","56"
"488","642","4","3","25"
"489","601","5","1","46"
"490","642","5","4","33"
"491","630","1","1","13"
"492","630","2","2","13"
"493","630","3","5","35"
"494","633","1","5","58"
"495","630","4","4","12"
"496","630","5","3","25"
"497","633","2","2","21"
"498","633","3","1","25"
"499","633","4","3","50"
"500","633","5","4","33"
