"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"2202","23","1","62","147.156.150.59","l76","1581418984",NULL,"30","100","7","18","0","Buisiness inteligence and analytics","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","5","2","10","80","3","1128.8","Al principio de la ronda intentar crear muchas relaciones intentando ser el que tenia muchas en cada ronda, pero si no lo conseguía, quitaba las relaciones y simplemente me relacionaba con el grande ya que me aseguraba beneficios.","Algo similar a la mía, ya queal principio todo el mundo quería relacionarse pero a medida que pasaba el tiempo, la gente se iba conformando con relacionarse al poderoso.",,"1,2,4,5,3","4","6","39.6","40.8","2","0,0,0,1,1","1.6","5","2","6","0","5","5","1","4","4,3,4,1,4,2,2,3,2,0","13"
"2244","23","1","63","147.156.150.19","l25","1581419058",NULL,"30","100","7","19","1",,"4","203","2","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","6","2","10","80","3","987","intentar no hacer muchas conexiones que no me subiesen los puntos","la misma",,"1,4,3,5,2","3","6","30","30","1","0,0,0,0,1","1.6","5","6","6","1","1","4","1","3","2,3,3,3,0,4,1,1,1,4","12"
"2220","23","1","64","147.156.150.31","l31","1581419023",NULL,"30","100","7","18","0","Administración y Dirección de Empresas","1","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","7","2","10","80","3","1519.3","Intentar conectarme al mas fuerte y a uno muy debil.","Solicitar conexiones a todo el mundo o esperar a que saliese el mas fuerte y conectarse solo a el.",,"2,3,5,4,1","2","6","29.6","41.6","5","0,0,0,0,0","2","5","6","6","1","5","4","8","3","1,3,1,4,4,3,2,1,0,3","14.9"
"2249","23","1","65","147.156.150.21","l26","1581419063",NULL,"30","100","7","19","1","Psicología","1","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","5","2","10","80","3","1124.6","Realizar enlaces con los que menos tenían","Realizar enlaces con los máximos posibles",,"3,4,1,2,5","3","6","49.8","10.2","3","0,0,0,0,1","1.6","5","5","6","1","8","4","8","3","4,4,2,1,1,1,1,2,2,3","13.1"
"2207","23","1","66","147.156.150.53","l75","1581418994",NULL,"30","100","7","18","0",,"4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","9","2","10","80","3","1615.6","Acercarme al circulo con más puntos y conexiones.","Algunos hacían la misma estrategia que yo, otros intentaban posicionarse al medio y otros simplemente no tenían estrategia.",,"4,3,1,2,5","3","6","60","0","1","0,0,1,1,1","2","5","5","6","1","5","5","1","6","4,4,3,3,4,0,2,1,3,3","16.2"
"2208","23","1","67","147.156.150.37","l43","1581418997",NULL,"30","100","7","20","0",,"4","203","0","41","0","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","7","2","10","80","3","2627","Tratar de conseguir el mayor número de enlaces directos con gente con pocos enlaces, para conseguir una mayor ganancia.","Tratar de conseguir enlaces.",,"2,4,5,1,3","3","6","30","30","5","0,0,0,0,1","3.85","5","5","6","1","1","4","9","3","1,3,3,1,2,3,2,1,1,3","21.8"
"2265","23","1","68","150.128.49.2","c24","1581419090",NULL,"30","100","7","21","1","Derecho y economía","4","203","0","41","4","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","1","2","10","80","3","1107.9","desconectarme de los valores negativos o muy altos.","la misma.",,"3,4,1,5,2","4","6","44.4","31.2","1","0,0,0,1,1","1.6","5","6","6","1","4","2","2","2","4,2,0,3,3,3,1,2,1,2","12.8"
"2285","23","1","69","150.128.49.2","c13","1581419134",NULL,"30","100","7","21","1","psicología","4","203","0","41","0","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","3","2","10","80","3","1179.8","Enlazarme con pocos para no tener muchos costes, pero como van cambiando constantemente pienso que tampoco depende de mi","Enlazarse con los máximos posibles",,"4,5,2,3,1","4","6","49.8","20.4","3","0,0,1,1,1","0.1","5","6","6","3","1","4","1","2","4,4,1,0,1,3,1,4,4,4","11.7"
"2295","23","1","70","150.128.49.2","c51","1581419162",NULL,"30","100","7","19","1","FICO","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","6","2","10","80","3","1209.4","Enlazarme con pocas personas y en el momento en el que obtenía pérdidas, buscar de qué individuo las obtenía y me desconectaba.","Enlazarse con el mayor número de personas",,"4,2,3,5,1","4","6","60","0","5","0,0,1,1,1","3.85","5","1","6","1","5","4","1","4","2,4,1,2,1,2,1,4,4,3","16"
"2273","23","1","71","150.128.49.2","c17","1581419109",NULL,"30","100","7","20","0","Ingeniería","4","203","0","41","0","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","1","2","10","80","3","3031.7","Unirme con todos los posibles en las ultimas dos rondas","unirse a los grandes para correr menos riesgo","diferenciaría los que están conectados de los que no, no todos círculos","4,5,1,3,2","1","6","0","120","5","0,0,0,1,1","0.1","5","6","6","1","5","4","1","4","3,2,3,3,1,2,2,1,1,3","19.3"
